"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"9731","Native 3",14,"disamb","rp",4,951,-0.5,"disamb rp",0,951,-0.5,0.5
"9732","Native 3",19,"disamb","rp",1,634,-0.5,"disamb rp",0,634,0.5,-0.5
"9733","Native 3",20,"disamb","rp",2,290,-0.5,"disamb rp",0,290,-0.5,-0.5
"9735","Native 3",8,"disamb","rp",2,269,-0.5,"disamb rp",0,269,-0.5,-0.5
"9736","Native 3",2,"disamb","rp",4,617,-0.5,"disamb rp",0,617,-0.5,0.5
"9738","Native 3",24,"disamb","rp",2,273,-0.5,"disamb rp",0,273,-0.5,-0.5
"9739","Native 3",12,"disamb","rp",2,143,-0.5,"disamb rp",0,143,-0.5,-0.5
"9740","Native 4",5,"disamb","rp",4,1558,-0.5,"disamb rp",0,1558,-0.5,0.5
"9741","Native 4",10,"disamb","rp",1,234,-0.5,"disamb rp",0,234,0.5,-0.5
"9744","Native 4",12,"disamb","rp",3,2078,-0.5,"disamb rp",0,2078,0.5,0.5
"9745","Native 4",14,"disamb","rp",1,697,-0.5,"disamb rp",0,697,0.5,-0.5
"9748","Native 4",11,"disamb","rp",2,924,-0.5,"disamb rp",0,924,-0.5,-0.5
"9750","Native 4",18,"disamb","rp",1,749,-0.5,"disamb rp",0,749,0.5,-0.5
"9751","Native 4",7,"disamb","rp",2,233,-0.5,"disamb rp",0,233,-0.5,-0.5
"9753","Native 4",20,"disamb","rp",3,666,-0.5,"disamb rp",0,666,0.5,0.5
"9754","Native 4",22,"disamb","rp",1,708,-0.5,"disamb rp",0,708,0.5,-0.5
"9757","Native 4",16,"disamb","rp",3,624,-0.5,"disamb rp",0,624,0.5,0.5
"9758","Native 4",17,"disamb","rp",4,238,-0.5,"disamb rp",0,238,-0.5,0.5
"9762","Native 4",2,"disamb","rp",1,271,-0.5,"disamb rp",0,271,0.5,-0.5
"9763","Native 4",8,"disamb","rp",3,1967,-0.5,"disamb rp",0,1967,0.5,0.5
"9772","Native 4",23,"disamb","rp",2,414,-0.5,"disamb rp",0,414,-0.5,-0.5
"9773","Native 4",4,"disamb","rp",3,996,-0.5,"disamb rp",0,996,0.5,0.5
"9775","Native 4",21,"disamb","rp",4,804,-0.5,"disamb rp",0,804,-0.5,0.5
"9776","Native 4",9,"disamb","rp",4,502,-0.5,"disamb rp",0,502,-0.5,0.5
"9779","Native 4",3,"disamb","rp",2,0,-0.5,"disamb rp",1,NA,-0.5,-0.5
"9780","Native 4",1,"disamb","rp",4,605,-0.5,"disamb rp",0,605,-0.5,0.5
"9781","Native 4",19,"disamb","rp",2,307,-0.5,"disamb rp",0,307,-0.5,-0.5
"9782","Native 4",13,"disamb","rp",4,625,-0.5,"disamb rp",0,625,-0.5,0.5
"9783","Native 4",6,"disamb","rp",1,413,-0.5,"disamb rp",0,413,0.5,-0.5
"9784","Native 4",24,"disamb","rp",3,1358,-0.5,"disamb rp",0,1358,0.5,0.5
"9786","Native 4",15,"disamb","rp",2,503,-0.5,"disamb rp",0,503,-0.5,-0.5
"9788","Native 5",13,"disamb","rp",1,135,-0.5,"disamb rp",0,135,0.5,-0.5
"9789","Native 5",6,"disamb","rp",2,279,-0.5,"disamb rp",0,279,-0.5,-0.5
"9790","Native 5",21,"disamb","rp",1,177,-0.5,"disamb rp",0,177,0.5,-0.5
"9791","Native 5",24,"disamb","rp",4,203,-0.5,"disamb rp",0,203,-0.5,0.5
"9796","Native 5",11,"disamb","rp",3,235,-0.5,"disamb rp",0,235,0.5,0.5
"9797","Native 5",18,"disamb","rp",2,209,-0.5,"disamb rp",0,209,-0.5,-0.5
"9799","Native 5",16,"disamb","rp",4,373,-0.5,"disamb rp",0,373,-0.5,0.5
"9801","Native 5",7,"disamb","rp",3,208,-0.5,"disamb rp",0,208,0.5,0.5
"9808","Native 5",3,"disamb","rp",3,0,-0.5,"disamb rp",1,NA,0.5,0.5
"9813","Native 5",14,"disamb","rp",2,206,-0.5,"disamb rp",0,206,-0.5,-0.5
"9814","Native 5",20,"disamb","rp",4,256,-0.5,"disamb rp",0,256,-0.5,0.5
"9815","Native 5",2,"disamb","rp",2,295,-0.5,"disamb rp",0,295,-0.5,-0.5
"9816","Native 5",8,"disamb","rp",4,173,-0.5,"disamb rp",0,173,-0.5,0.5
"9818","Native 5",15,"disamb","rp",3,0,-0.5,"disamb rp",1,NA,0.5,0.5
"9821","Native 5",10,"disamb","rp",2,216,-0.5,"disamb rp",0,216,-0.5,-0.5
"9825","Native 5",23,"disamb","rp",3,208,-0.5,"disamb rp",0,208,0.5,0.5
"9826","Native 5",4,"disamb","rp",4,456,-0.5,"disamb rp",0,456,-0.5,0.5
"9828","Native 5",9,"disamb","rp",1,845,-0.5,"disamb rp",0,845,0.5,-0.5
"9829","Native 5",17,"disamb","rp",1,0,-0.5,"disamb rp",1,NA,0.5,-0.5
"9830","Native 5",12,"disamb","rp",4,164,-0.5,"disamb rp",0,164,-0.5,0.5
"9831","Native 5",22,"disamb","rp",2,264,-0.5,"disamb rp",0,264,-0.5,-0.5
"9832","Native 5",5,"disamb","rp",1,378,-0.5,"disamb rp",0,378,0.5,-0.5
"9833","Native 5",19,"disamb","rp",3,285,-0.5,"disamb rp",0,285,0.5,0.5
