"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"15488","Native 3",14,"continuation","rp",4,418,-0.5,"continuation rp",0,418,-0.5,0.5
"15489","Native 3",19,"continuation","rp",1,278,-0.5,"continuation rp",0,278,0.5,-0.5
"15490","Native 3",20,"continuation","rp",2,342,-0.5,"continuation rp",0,342,-0.5,-0.5
"15492","Native 3",8,"continuation","rp",2,179,-0.5,"continuation rp",0,179,-0.5,-0.5
"15493","Native 3",2,"continuation","rp",4,494,-0.5,"continuation rp",0,494,-0.5,0.5
"15495","Native 3",24,"continuation","rp",2,350,-0.5,"continuation rp",0,350,-0.5,-0.5
"15496","Native 3",12,"continuation","rp",2,159,-0.5,"continuation rp",0,159,-0.5,-0.5
"15497","Native 4",5,"continuation","rp",4,173,-0.5,"continuation rp",0,173,-0.5,0.5
"15498","Native 4",10,"continuation","rp",1,1683,-0.5,"continuation rp",0,1683,0.5,-0.5
"15501","Native 4",12,"continuation","rp",3,423,-0.5,"continuation rp",0,423,0.5,0.5
"15502","Native 4",14,"continuation","rp",1,122,-0.5,"continuation rp",0,122,0.5,-0.5
"15505","Native 4",11,"continuation","rp",2,155,-0.5,"continuation rp",0,155,-0.5,-0.5
"15507","Native 4",18,"continuation","rp",1,214,-0.5,"continuation rp",0,214,0.5,-0.5
"15508","Native 4",7,"continuation","rp",2,212,-0.5,"continuation rp",0,212,-0.5,-0.5
"15510","Native 4",20,"continuation","rp",3,391,-0.5,"continuation rp",0,391,0.5,0.5
"15511","Native 4",22,"continuation","rp",1,297,-0.5,"continuation rp",0,297,0.5,-0.5
"15514","Native 4",16,"continuation","rp",3,497,-0.5,"continuation rp",0,497,0.5,0.5
"15515","Native 4",17,"continuation","rp",4,593,-0.5,"continuation rp",0,593,-0.5,0.5
"15519","Native 4",2,"continuation","rp",1,0,-0.5,"continuation rp",1,NA,0.5,-0.5
"15520","Native 4",8,"continuation","rp",3,886,-0.5,"continuation rp",0,886,0.5,0.5
"15529","Native 4",23,"continuation","rp",2,212,-0.5,"continuation rp",0,212,-0.5,-0.5
"15530","Native 4",4,"continuation","rp",3,264,-0.5,"continuation rp",0,264,0.5,0.5
"15532","Native 4",21,"continuation","rp",4,221,-0.5,"continuation rp",0,221,-0.5,0.5
"15533","Native 4",9,"continuation","rp",4,506,-0.5,"continuation rp",0,506,-0.5,0.5
"15536","Native 4",3,"continuation","rp",2,794,-0.5,"continuation rp",0,794,-0.5,-0.5
"15537","Native 4",1,"continuation","rp",4,154,-0.5,"continuation rp",0,154,-0.5,0.5
"15538","Native 4",19,"continuation","rp",2,619,-0.5,"continuation rp",0,619,-0.5,-0.5
